1 2 3 4 5
version_number initial_mass initial_z burn_min1 burn_min2
7623 1.5000000000000000E+001 2.0000000000000000E-002 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38
model_number star_age star_mass log_L log_R log_Teff log_center_T log_center_Rho log_center_P center_degeneracy center_h1 center_he4 center_c12 center_n14 center_o16 center_o18 center_ne22 dynamic_timescale kh_timescale nuc_timescale pp cno tri_alfa log_LH log_LHe log_LZ log_Lneu he_core_mass c_core_mass o_core_mass he_core_radius c_core_radius o_core_radius surf_avg_omega_div_omega_crit log_total_angular_momentum surf_avg_omega surf_avg_v_rot star_mdot
20 1.8668799962237360E-003 1.4999999999865821E+001 4.2121848479160082E+000 2.5240448368892880E+000 3.5526532117606711E+000 5.4767423631981345E+000 -5.4217722859941331E+000 8.2356586276388537E+000 -1.2930503606796265E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5796293603559816E+007 9.6946553050423290E+002 9.2025123962508459E+006 -2.1791435349187669E+001 -8.2127585516952053E+001 -9.8999999999999986E+001 -2.1791435349187669E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189303188446075E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.2724832440863970E-008
21 2.2502559954684829E-003 1.4999999999837971E+001 4.2120810767411827E+000 2.5240773732305728E+000 3.5526110007963227E+000 5.4767439868155954E+000 -5.4217663416117698E+000 8.2356654213750886E+000 -1.2930497527122498E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5798068836165683E+007 9.6962455941444773E+002 9.2047115253064521E+006 -2.1791412191824922E+001 -8.2127454381195889E+001 -9.8999999999999986E+001 -2.1791412191824922E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189280031083307E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.2638759930586466E-008
22 2.7103071945621796E-003 1.4999999999804560E+001 4.2126080005928239E+000 2.5241224624885179E+000 3.5527201871302605E+000 5.4767465919827849E+000 -5.4217570972999214E+000 8.2356781572236599E+000 -1.2930481910705568E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126606E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5800529304941412E+007 9.6834829898435680E+002 9.1935503406282831E+006 -2.1791379146559212E+001 -8.2127275057209260E+001 -9.8999999999999986E+001 -2.1791379146559212E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189246985817576E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.2626846388535789E-008
23 3.2623686334746159E-003 1.4999999999764412E+001 4.2138884534657857E+000 2.5241824250998284E+000 3.5530103190428455E+000 5.4767496459201324E+000 -5.4217498418744787E+000 8.2356889144245873E+000 -1.2930474281311035E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5803801989118088E+007 9.6536417623031082E+002 9.1664844403532911E+006 -2.1791340726835969E+001 -8.2127049109066476E+001 -9.8999999999999986E+001 -2.1791340726835969E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189208566094305E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.2722566874799239E-008
24 3.9248423601695387E-003 1.4999999999716088E+001 4.2159777175107873E+000 2.5242593983579358E+000 3.5534941484250422E+000 5.4767531164802339E+000 -5.4217425934638923E+000 8.2357005078495078E+000 -1.2930469870567322E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126606E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5808004086675363E+007 9.6056098110782250E+002 9.1224930577399787E+006 -2.1791303805744416E+001 -8.2126827675649764E+001 -9.8999999999999986E+001 -2.1791303805744416E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189171645002720E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.2947366045618616E-008
25 4.7198108322034464E-003 1.4999999999657810E+001 4.2188812306915624E+000 2.5243547868199654E+000 3.5541723324892214E+000 5.4767576176510886E+000 -5.4217321520160580E+000 8.2357140497170427E+000 -1.2930465698242188E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126606E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5813213050960738E+007 9.5395093841469645E+002 9.0617072650453877E+006 -2.1791256628952578E+001 -8.2126547299922166E+001 -9.8999999999999986E+001 -2.1791256628952578E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189124468210846E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.3312132509646414E-008
26 5.6737729986441349E-003 1.4999999999587388E+001 4.2225671341915492E+000 2.5244703197197054E+000 3.5550360419143474E+000 5.4767633014321975E+000 -5.4217205543875053E+000 8.2357318029981528E+000 -1.2930459022521973E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5819524359309714E+007 9.4563731925684624E+002 8.9851250312718600E+006 -2.1791204227245014E+001 -8.2126218237570541E+001 -9.8999999999999986E+001 -2.1791204227245014E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189072066503240E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.3820121239490887E-008
27 6.8185275983729619E-003 1.4999999999502139E+001 4.2269819278390557E+000 2.5246078521433604E+000 3.5560709741143972E+000 5.4767689034620100E+000 -5.4217086704470807E+000 8.2357517999107905E+000 -1.2930448889732363E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126606E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5827040737464990E+007 9.3577680695123331E+002 8.8942499743568171E+006 -2.1791147769661634E+001 -8.2125859528833473E+001 -9.8999999999999986E+001 -2.1791147769661634E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189015608919810E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.4469114634044375E-008
28 8.1922331180475545E-003 1.4999999999398760E+001 4.2320986490492860E+000 2.5247878236988748E+000 3.5572601686391971E+000 5.4767538781441765E+000 -5.4218719652688021E+000 8.2355866629229464E+000 -1.2930767297744749E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5836881880098727E+007 9.2443330646612935E+002 8.7900755939743128E+006 -2.1791560488563327E+001 -8.2127092182441515E+001 -9.8999999999999986E+001 -2.1791560488563327E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189428327821854E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.5253814164297889E-008
29 9.8406797416570636E-003 1.4999999999273189E+001 4.2377305855080749E+000 2.5249746134550768E+000 3.5585747578757934E+000 5.4767628252476461E+000 -5.4218535862049908E+000 8.2356147250205929E+000 -1.2930758237838745E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5847102324575044E+007 9.1213024817002804E+002 8.6768217059920784E+006 -2.1791490836646531E+001 -8.2126593999119365E+001 -9.8999999999999986E+001 -2.1791490836646531E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189358675904987E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.6177235757854195E-008
30 1.1818815689988476E-002 1.4999999999120467E+001 4.2439409999602180E+000 2.5252261689711708E+000 3.5600015837307821E+000 5.4767523550590251E+000 -5.4220090650812889E+000 8.2354641635782304E+000 -1.2931069970130922E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126606E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5860876935405446E+007 8.9865891727123608E+002 8.5536260372207090E+006 -2.1791874874421726E+001 -8.2127587112963624E+001 -9.8999999999999986E+001 -2.1791874874421726E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189742713680502E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.7204734816958311E-008
31 1.4192578827986170E-002 1.4999999998934452E+001 4.2505117932866812E+000 2.5254931828706053E+000 3.5615107751126809E+000 5.4767445489125723E+000 -5.4221582390777643E+000 8.2353208009943071E+000 -1.2931384444236757E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5875511111988332E+007 8.8462066597136982E+002 8.4251853853320759E+006 -2.1792237319151660E+001 -8.2128425652060997E+001 -9.8999999999999986E+001 -2.1792237319151660E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3190105158410734E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.8362071053173370E-008
32 1.7041094593583404E-002 1.4999999998707693E+001 4.2573950690062432E+000 2.5257916010589017E+000 3.5630823849484234E+000 5.4767391493971394E+000 -5.4223017681520487E+000 8.2351867976773896E+000 -1.2931687593460085E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5891882435458861E+007 8.7011245832333259E+002 8.2927044978356240E+006 -2.1792595109921901E+001 -8.2129160409291600E+001 -9.8999999999999986E+001 -2.1792595109921901E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3190462949181249E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.9605617001471090E-008
33 2.0459313512300088E-002 1.4999999998431049E+001 4.2644012361737955E+000 2.5261007212190423E+000 3.5646793666602408E+000 5.4767563410431581E+000 -5.4222666211497268E+000 8.2352415865853388E+000 -1.2931667804718018E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126606E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5908858674644392E+007 8.5557896699129924E+002 8.1599974462355208E+006 -2.1792509776363719E+001 -8.2128381230550858E+001 -9.8999999999999986E+001 -2.1792509776363719E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3190377615622914E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.0932956714050641E-008
34 2.4561176214760103E-002 1.4999999998093433E+001 4.2715929143223450E+000 2.5264674570571275E+000 3.5662939182783360E+000 5.4767547930107092E+000 -5.4224019786742188E+000 8.2351201835117216E+000 -1.2931967496871950E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5929022568770044E+007 8.4081739058658593E+002 8.0259850174699705E+006 -2.1792898869125963E+001 -8.2129290733954718E+001 -9.8999999999999986E+001 -2.1792898869125963E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3190766708385389E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.2307743225828796E-008
35 2.9483411457712123E-002 1.4999999997681181E+001 4.2786428833728314E+000 2.5268447124343121E+000 3.5678677828523653E+000 5.4767793463924441E+000 -5.4223524565064887E+000 8.2351975385417582E+000 -1.2931941509246824E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5949791516382203E+007 8.2656014590251118E+002 7.8967497552135419E+006 -2.1792798877411084E+001 -8.2128567329244305E+001 -9.8999999999999986E+001 -2.1792798877411084E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3190666716670300E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.3752756200518808E-008
36 3.5390093749254538E-002 1.4999999997177948E+001 4.2855300343472837E+000 2.5272557657152399E+000 3.5693840439555138E+000 5.4768073434987103E+000 -5.4222929646591487E+000 8.2352872050605495E+000 -1.2931903004646301E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5972451960067308E+007 8.1278607946415889E+002 7.7725088394607240E+006 -2.1792692103445145E+001 -8.2127981173311653E+001 -9.8999999999999986E+001 -2.1792692103445145E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3190559942704127E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.5197398241512896E-008
37 4.2478112499105450E-002 1.4999999996563833E+001 4.2921266663014030E+000 2.5276985394051170E+000 3.5708118150991051E+000 5.4768400251931748E+000 -5.4222275908127324E+000 8.2353899537915556E+000 -1.2931867241859436E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126597E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.5996897096948233E+007 7.9971796315504378E+002 7.6553419156985553E+006 -2.1792563504930765E+001 -8.2127536688529887E+001 -9.8999999999999986E+001 -2.1792563504930765E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3190431344189477E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.6641215564472762E-008
38 5.0983734998926541E-002 1.4999999995814852E+001 4.2983588571705278E+000 2.5281705137666100E+000 3.5721338756356404E+000 5.4768778306786983E+000 -5.4221466492778676E+000 8.2355124734900862E+000 -1.2931812763214111E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6022995572600693E+007 7.8746758538117945E+002 7.5462710752802193E+006 -2.1792404300017559E+001 -8.2127155851449302E+001 -9.8999999999999986E+001 -2.1792404300017559E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3190272139275969E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.8057011546858413E-008
39 6.1190481998711847E-002 1.4999999994902096E+001 4.3044242767017646E+000 2.5286689975669741E+000 3.5734009886182676E+000 5.4769210381837778E+000 -5.4220574413255394E+000 8.2356497848003123E+000 -1.2931761741638182E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6050606159222182E+007 7.7565533248539282E+002 7.4416113097200934E+006 -2.1792207564434520E+001 -8.2126801799819873E+001 -9.8999999999999986E+001 -2.1792207564434520E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3190075403692596E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.9426885905620685E-008
40 7.3438578398454205E-002 1.4999999993790109E+001 4.3096663425391588E+000 2.5291862577884303E+000 3.5744528749668878E+000 5.4769712150685468E+000 -5.4219535342771668E+000 8.2358088374837806E+000 -1.2931699633598328E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6079307056842975E+007 7.6543700865697645E+002 7.3523287263128636E+006 -2.1791939328015633E+001 -8.2126284240352305E+001 -9.8999999999999986E+001 -2.1791939328015633E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189807167273329E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.0788744637810440E-008
41 8.8136294078145050E-002 1.4999999992437909E+001 4.3144674050321941E+000 2.5297196175176868E+000 3.5753864607255181E+000 5.4770276418861616E+000 -5.4218367379302368E+000 8.2359879216018950E+000 -1.2931630611419678E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6108955001412360E+007 7.5609268101512771E+002 7.2714974106396055E+006 -2.1791597545140899E+001 -8.2125524020193808E+001 -9.8999999999999986E+001 -2.1791597545140899E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189465384398176E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.2000743505087386E-008
42 1.0577355289377406E-001 1.4999999990795217E+001 4.3187780271089560E+000 2.5302621848991400E+000 3.5761928325539825E+000 5.4770923071796904E+000 -5.4217040338677194E+000 8.2361928175843300E+000 -1.2931551218032839E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126606E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6139170864140823E+007 7.4769046888659898E+002 7.1996806242377777E+006 -2.1791159505311644E+001 -8.2124412722485175E+001 -9.8999999999999986E+001 -2.1791159505311644E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3189027344568451E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.3137753696884010E-008
43 1.2693826347252887E-001 1.4999999988801830E+001 4.3226101681882136E+000 2.5308074047204179E+000 3.5768782579131577E+000 5.4771660387237837E+000 -5.4215498877639376E+000 8.2364305808611409E+000 -1.2931454062461855E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6169591535732431E+007 7.4019216466015121E+002 7.1364313197213644E+006 -2.1790602916512384E+001 -8.2122804276287354E+001 -9.8999999999999986E+001 -2.1790602916512384E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3188470755768666E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.4184394236770913E-008
44 1.5233591616703465E-001 1.4999999986385536E+001 4.3259966091048172E+000 2.5313485319760871E+000 3.5774543045144740E+000 5.4772492095023937E+000 -5.4213776688192912E+000 8.2366949087104313E+000 -1.2931352615356444E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126606E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6199840557436759E+007 7.3352836985633189E+002 7.0810008995248461E+006 -2.1789921431384773E+001 -8.2120687082083279E+001 -9.8999999999999986E+001 -2.1789921431384773E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3187789270640476E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.5138502191070763E-008
45 1.8281309940044160E-001 1.4999999983459640E+001 4.3289733374871773E+000 2.5318781031147828E+000 3.5779337010407160E+000 5.4773448844051158E+000 -5.4211784988975680E+000 8.2369999414472126E+000 -1.2931230545043945E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6229498379706362E+007 7.2763003170560512E+002 7.0326324634988429E+006 -2.1789081535706480E+001 -8.2117880970037092E+001 -9.8999999999999986E+001 -2.1789081535706480E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3186949374961522E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.6002795204474627E-008
46 2.1938571928052991E-001 1.4999999979920105E+001 4.3315761814972733E+000 2.5323895114262793E+000 3.5783287078874917E+000 5.4774529057052126E+000 -5.4209532316835087E+000 8.2373452398575306E+000 -1.2931094646453857E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126606E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6258190554528967E+007 7.2243098242633391E+002 6.9906100495835226E+006 -2.1788084774631201E+001 -8.2114407941159001E+001 -9.8999999999999986E+001 -2.1788084774631201E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3185952613885508E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.6781016156222988E-008
47 2.6327286313663589E-001 1.4999999975642096E+001 4.3338374274564240E+000 2.5328751977006858E+000 3.5786511762400761E+000 5.4775760675177780E+000 -5.4206965160855676E+000 8.2377379713370829E+000 -1.2930938839912413E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6285486575310510E+007 7.1787599382888402E+002 6.9543065526233166E+006 -2.1786898463322569E+001 -8.2110150265804265E+001 -9.8999999999999986E+001 -2.1786898463322569E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3184766302576040E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.7477510725139669E-008
48 3.1593743576396305E-001 1.4999999970475910E+001 4.3357869328990928E+000 2.5333283090305678E+000 3.5789119969358030E+000 5.4775819295136561E+000 -5.4201956778036440E+000 8.2381881262865999E+000 -1.2929824113845825E+001 7.0000000000000007E-001 2.7997020236474890E-001 3.4003348417126602E-003 1.0042037559053040E-003 9.3356817689024645E-003 2.1065151715171654E-005 0.0000000000000000E+000 1.6310993173104906E+007 7.1391550381001161E+002 6.9231593092179559E+006 -2.1785512419158390E+001 -8.2105090724278185E+001 -9.8999999999999986E+001 -2.1785512419158390E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3183380258410924E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.8096014385372825E-008
